"City","Excess heat factor","RRfit","RRlow","RRhigh"
"Melbourne",131.2,8.35849740623818,-61.808056662429,207.43562474306
"Melbourne",131.3,8.38248723679793,-61.8493610454347,207.904765464721
"Melbourne",131.4,8.40649739631281,-61.8906337586555,208.374812724835
"Melbourne",131.5,8.43052786983087,-61.9318747865258,208.845768164299
"Melbourne",131.6,8.45457864238799,-61.9730841135986,209.317633426701
"Melbourne",131.7,8.47864969900769,-62.0142617245453,209.790410158329
"Melbourne",131.8,8.50274102470125,-62.0554076041559,210.264100008169
"Melbourne",131.9,8.52685260446755,-62.096521737338,210.738704627912
"Melbourne",132,8.55098442329307,-62.1376041091172,211.214225671953
"Melbourne",132.1,8.57513646615187,-62.1786547046367,211.690664797392
"Melbourne",132.2,8.59930871800549,-62.2196735091573,212.168023664043
"Melbourne",132.3,8.62350116380302,-62.2606605080568,212.64630393443
"Melbourne",132.4,8.6477137884809,-62.30161568683,213.12550727379
"Melbourne",132.5,8.67194657696309,-62.3425390310886,213.60563535008
"Melbourne",132.6,8.69619951416076,-62.3834305265608,214.086689833975
"Melbourne",132.7,8.72047258497253,-62.4242901590914,214.56867239887
"Melbourne",132.8,8.74476577428423,-62.4651179146411,215.051584720887
"Melbourne",132.9,8.76907906696895,-62.5059137792868,215.535428478873
"Melbourne",133,8.79341244788698,-62.5466777392209,216.020205354403
"Melbourne",133.1,8.81776590188577,-62.5874097807517,216.505917031786
"Melbourne",133.2,8.84213941379985,-62.6281098903025,216.992565198061
"Melbourne",133.3,8.86653296845092,-62.668778054412,217.480151543004
