"","location","Parameter","Coefficient","SE","LCI","UCI","RR","RR LCI","RR UCI","t-value","p-value","sig"
"110",,"Sun:public.holYes",-0.146863216459361,0.235469950848519,-0.608375839563875,0.314649406645153,0.863412069899533,0.544234075098975,1.36977899135151,-0.623702582559419,0.53288513,
"111",,"Sat:school.hols3",0.205612579109687,0.122464606592319,-0.0344136391921239,0.445638797411498,1.22827725153796,0.966171775458725,1.56148735138672,1.67895512696306,0.09329739,"."
"112",,"Sat:school.hols4",0.0168768078210912,0.0715137967606745,-0.123287658227548,0.15704127386973,1.01702002569466,0.884009333424651,1.17004390514404,0.235993732476134,0.81345867,
"113",,"Sun:school.hols3",0.215946018096546,0.120447972865408,-0.0201276707305117,0.452019706923603,1.24103538374015,0.980073538614276,1.5714829173663,1.79285722257734,0.07312786,"."
"114",,"Sun:school.hols4",0.0923232476075363,0.0718646217456509,-0.0485288227765334,0.233175317991606,1.09671927667175,0.952629881471938,1.26260281691452,1.28468285736331,0.19903324,
"115",,"Sat:day1Yes",0.220486451948095,0.167243816705932,-0.10730540543255,0.54827830932874,1.24668303449735,0.898251300268082,1.73027145971253,1.31835338543954,0.18751739,
"116",,"Sun:day1Yes",-0.171202124514227,0.192022349507747,-0.547559013776173,0.205154764747719,0.842651235785793,0.578359857171724,1.22771505727185,-0.891573949350727,0.37271513,
"117",,"s(date).1",-0.513207682526995,0.107499023410747,-0.723901896785286,-0.302513468268703,0.598572465653756,0.484856699435121,0.738958535699803,,,"***"
"118",,"s(date).2",-0.17876155231909,0.0836444598467139,-0.342701681124956,-0.0148214235132244,0.836305290680992,0.709849941613135,0.985287873140647,,,
"119",,"s(date).3",0.22697782989348,0.0694896513941216,0.090780615862758,0.363175043924202,1.25480204853682,1.09502874696809,1.43788753068972,,,
"120",,"s(date).4",0.00885492991338316,0.127142579755095,-0.240339947308114,0.25804980713488,1.00889425078075,0.786360494490545,1.29440328753785,,,
"121",,"s(date).5",0.0408643980617846,0.084119041597053,-0.124005893882466,0.205734690006035,1.04171083795893,0.883374634361139,1.22842724673195,,,
"122",,"s(date).6",0.187855642551068,0.0750410979960175,0.0407777931185327,0.334933491983603,1.20665931251608,1.04162062455744,1.3978474140721,,,"*"
"123",,"s(date).7",0.145098831431753,0.0707598878123859,0.00641199976938198,0.283785663094124,1.15615382896,1.00643260064731,1.32814822906088,,,"."
"124",,"s(date).8",0.34385953976957,0.110067385310564,0.128131428688371,0.559587650850769,1.41038051922155,1.13670238818402,1.74995076079458,,,
"125",,"s(date).9",0.171909075475124,0.079949031737631,0.0152118526705172,0.32860629827973,1.18756984908049,1.01532814181087,1.38903088407429,,,
"126",,"s(date).10",0.0838530249037928,0.0757346356453488,-0.0645841333433542,0.23229018315094,1.08746905119425,0.937457239532285,1.26148573762718,,,
"127",,"s(date).11",0.184487420902395,0.066162042211591,0.0548122010240578,0.314162640780732,1.20260185354363,1.05634221606013,1.3691123919488,,,
"128",,"s(date).12",0.235965552637231,0.0996798689411196,0.0405965995289642,0.431334505745498,1.26613069455231,1.04143190667526,1.53931037201014,,,
"129",,"s(date).13",0.178842632908356,0.0789619058720659,0.0240801412484645,0.333605124568247,1.19583254467042,1.02437240908489,1.39599179186251,,,
"130",,"s(date).14",0.211069984684979,0.0767033912233384,0.0607341003951498,0.361405868974808,1.23499878303782,1.06261632735745,1.43534590504353,,,"."
"131",,"s(date).15",0.179057690362187,0.069951494701066,0.0419552800833535,0.316160100641021,1.19608974502812,1.04284784163941,1.37184987208911,,,"."
"132",,"s(date).16",-0.12448516922213,0.0990005754586619,-0.318522731569847,0.069552393125587,0.882951356124718,0.727222546857573,1.07202822664293,,,
"133",,"s(date).17",0.0455010676705278,0.0804825065698828,-0.112241746591951,0.203243881933006,1.04655212198621,0.893828151470554,1.22537127772476,,,
"134",,"s(date).18",0.14319399600202,0.0795672410965443,-0.0127549308964224,0.299142922900462,1.15395364234634,0.987326068488411,1.34870237015323,,,
"135",,"s(date).19",0.15346294253508,0.0728504064508268,0.0106787696323551,0.296247115437805,1.16586458233573,1.0107359911967,1.34480243721759,,,
"136",,"s(date).20",0.103811208303336,0.0863534526947369,-0.0654384489190313,0.273060865525704,1.10939099133619,0.936656697217596,1.31398021848766,,,
"137",,"s(date).21",0.0881753686932395,0.0787161979478398,-0.0661055442844521,0.242456281670931,1.09217963935077,0.93603206624327,1.27437553437658,,,
"138",,"s(date).22",0.0243878756208665,0.0834196933381453,-0.139111718923274,0.187887470165007,1.02468769219454,0.870130812950416,1.20669771821402,,,
"139",,"s(date).23",0.164685638388831,0.0738413461381857,0.0199592593880312,0.309412017389631,1.17902242106,1.02015977724648,1.36262367951243,,,"."
"140",,"s(date).24",0.186715111402426,0.0778255327879884,0.0341798700603276,0.339250352744524,1.20528386450411,1.03477071426083,1.40389477012952,,,
"141",,"s(date).25",0.0225371552022357,0.0792589905461812,-0.13280761171928,0.177881922123751,1.02279303554055,0.875633537535616,1.19468424712741,,,
"142",,"s(date).26",-0.0608230266871146,0.0796674115645379,-0.216968284095139,0.0953222307209095,0.940989755115544,0.804955498792171,1.10001325608812,,,"."
"143",,"s(date).27",0.15226641221954,0.074315967203703,0.00660979302402223,0.297923031415058,1.16447042426168,1.00663168591518,1.34705810273335,,,
"144",,"s(date).28",0.0179086370402755,0.0764193566418296,-0.131870549699432,0.167687823779983,1.01806995825606,0.876454445027493,1.18256738360313,,,"."
"145",,"s(date).29",0.124712375850584,0.0752586561815067,-0.0227918797900517,0.27221663149122,1.13282257907371,0.977465893012627,1.31287137979211,,,
"146",,"s(date).30",0.0887046826845169,0.0805259722848836,-0.0691233228139256,0.246532688182959,1.09275789834165,0.933211586702668,1.27958100971214,,,
"147",,"s(date).31",0.102050663185852,0.0814565500337975,-0.0576012411852764,0.26170256755698,1.10743957672379,0.94402631120555,1.29914007855139,,,
"148",,"s(date).32",0.141321064215223,0.0683154352199966,0.00742527159585094,0.275216856834596,1.1517943885878,1.00745290728347,1.31681620450083,,,"***"
"149",,"s(date).33",0.143827472067056,0.0739957960816874,-0.00120162326042075,0.288856567394534,1.15468487594397,0.998799098399726,1.33490024657605,,,
"150",,"s(date).34",0.137897402555676,0.0800959937091639,-0.0190878604202321,0.294882665531584,1.1478577769583,0.98109315919869,1.34296877291427,,,
"151",,"s(date).35",-0.0302920258735655,0.0898019108961122,-0.20630053697282,0.145716485225689,0.970162179719164,0.81358852610382,1.15686815233839,,,
"152",,"s(date).36",0.0506546344586375,0.0688211953601021,-0.0842324298201577,0.185541698737433,1.0519595199694,0.919217577687202,1.20387039860417,,,
"153",,"s(date).37",0.0603726806282371,0.0772554900851814,-0.0910452975467097,0.211790658803184,1.06223234620546,0.912976354373541,1.23588913548522,,,"*"
"154",,"s(date).38",0.156638162250391,0.0793248342157264,0.00116434410795688,0.312111980392825,1.16957234190344,1.00116502221972,1.36630768413451,,,"."
"155",,"s(date).39",0.0487423484879746,0.09573341154066,-0.13889169024887,0.236376387224819,1.04994979473478,0.870322287743948,1.26665097170065,,,
"156",,"s(date).40",-0.0633578667511699,0.0701185392684853,-0.200787678365959,0.0740719448636188,0.938607517156094,0.818086110495076,1.07688427900186,,,
"157",,"s(date).41",0.0923342235935958,0.0760535892967374,-0.0567280723230104,0.241396519510202,1.09673131431331,0.944850965564515,1.27302571477689,,,
"158",,"s(date).42",-0.0162013549809981,0.0830586978775784,-0.178993411423845,0.146590701461849,0.983929181066261,0.836111408162575,1.15787994745968,,,
"159",,"s(date).43",-0.162643137267739,0.110092146093871,-0.378419778592447,0.0531335040569694,0.849894429951976,0.684942915935978,1.05457042515191,,,
"160",,"s(date).44",-0.0529722355536554,0.067812037676166,-0.185881387117214,0.0799369160099031,0.948406344093809,0.830372081967332,1.08321873175978,,,
"161",,"s(date).45",-0.0415540582734925,0.0788772923695893,-0.196150710515923,0.113042593968938,0.959297475974454,0.821888358125187,1.11967962353202,,,"."
"162",,"s(date).46",-0.109785427228994,0.0893051789349484,-0.284820361574398,0.0652495071164096,0.896026377533537,0.752149357110522,1.06742532137523,,,"."
"163",,"s(date).47",-0.0639410378174931,0.116205342267128,-0.291699323472215,0.163817247837229,0.938060307983242,0.746993105503514,1.17799901355244,,,
"164",,"s(date).48",0.0646961566224667,0.0641043312685859,-0.0609460239169864,0.19033833716192,1.06683482443736,0.940874023099831,1.20965880095461,,,
"165",,"s(date).49",-0.107041380198858,0.0752925808531947,-0.25461212697419,0.0405293665764735,0.89848849258855,0.775217125466776,1.04136189048708,,,
"166",,"s(date).50",-0.00434831778051027,0.0855594799616236,-0.172041817041269,0.163345181480248,0.99566112246523,0.841943964826827,1.1774430510855,,,
"167",,"s(date).51",-0.131170295448665,0.141359977997136,-0.408230761178427,0.145890170281097,0.87706840091575,0.664825445216637,1.15706910049787,,,
